,ESTABLISHMENT_1,YEAR,PROVINCE_1,REGION,REGION_NUM,MONTH,QTR,COMMODITY,TEMPERATUREARRIVAL_1,VETID.x,FINAL_ID_SEROTYPE,MIC_AMC,MIC_AMK,MIC_AMP,MIC_AZM,MIC_CEP,MIC_CHL,MIC_CIP,MIC_COL,MIC_CRO,MIC_FOX,MIC_GEN,MIC_KAN,MIC_MEM,MIC_NAL,MIC_SSS,MIC_STR,MIC_SXT,MIC_TET,MIC_TIO,hatchery_1,placement_date,age_sampled,stocking_density,farm_capacity_n,Mortality_percent_barn,Mortality_percent_floor,cocci_tx,cocci_tx_info,ara_3GCS_mgKg,ara_FQLS_mgKg,ara_AMIN_mgKg,ara_LINC_AMCL_mgKg,ara_LINC_mgKg,ara_AMCL_mgKg,ara_MACR_mgKg,ara_PENI_mgKg,ara_STRE_mgKg,ara_TMPS_mgKg,ara_BACI_mgKg,ara_TETR_mgKg,ara_SULF_mgKg,ara_FLAV_mgKg,ara_ORTH_mgKg
1961,BCSF1035,2020,ONTARIO,ONTARIO,2,2,1,Domestic/Farmed,5.8,BCSV007,TYPHIMURIUM,<= 1,NA,<= 1,4,NA,8,0.03,FALSE,<= 0.25,2,<= 0.25,,<= 0.06,4,> 256,,<= 0.12,> 32,,804,2019-12-30 00:00:00 UTC,44,1.1,18600,2.817204301,3.107526882,Shuttle control,MonNic-Nar,0,0,0,0,NA,NA,0,0,0,0,108.2435696,0,0,0,0
1962,BCSF1044,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,20,BCSV010,KENTUCKY,<= 1,NA,<= 1,4,NA,4,<= 0.015,NA,<= 0.25,<= 1,<= 0.25,,<= 0.06,1,<= 16,,<= 0.12,> 32,,270,2020-01-30 00:00:00 UTC,35,0.76,33600,5.053571429,5.269607843,Shuttle control,Sal-Nic,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,12.43103857
1963,BCSF1044,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,20,BCSV010,KENTUCKY,<= 1,NA,<= 1,4,NA,4,<= 0.015,NA,<= 0.25,2,<= 0.25,,<= 0.06,2,<= 16,,<= 0.12,> 32,,270,2020-01-30 00:00:00 UTC,35,0.76,33600,5.053571429,5.269607843,Shuttle control,Sal-Nic,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,12.43103857
1964,BCSF1044,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,20,BCSV010,KENTUCKY,<= 1,NA,<= 1,4,NA,4,<= 0.015,NA,<= 0.25,<= 1,<= 0.25,,<= 0.06,2,<= 16,,<= 0.12,> 32,,270,2020-01-30 00:00:00 UTC,35,0.76,33600,5.053571429,5.269607843,Shuttle control,Sal-Nic,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,12.43103857
1965,BCSF1045,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,22.3,BCSV010,TYPHIMURIUM,<= 1,NA,<= 1,4,NA,4,0.03,FALSE,<= 0.25,2,<= 0.25,,<= 0.06,4,> 256,,<= 0.12,> 32,,270,2020-01-28 00:00:00 UTC,37,0.7,19900,8.43718593,5.448979592,Shuttle control,Mon-Nic,0,0,0,0,NA,NA,0,0,0,0,92.92085063,0,0,0,0
1966,BCSF1045,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,22.3,BCSV010,TYPHIMURIUM,<= 1,NA,<= 1,2,NA,4,0.03,FALSE,<= 0.25,2,<= 0.25,,<= 0.06,4,> 256,,<= 0.12,> 32,,270,2020-01-28 00:00:00 UTC,37,0.7,19900,8.43718593,5.448979592,Shuttle control,Mon-Nic,0,0,0,0,NA,NA,0,0,0,0,92.92085063,0,0,0,0
1967,BCSF1045,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,22.3,BCSV010,TYPHIMURIUM,<= 1,NA,<= 1,4,NA,4,<= 0.015,FALSE,<= 0.25,2,<= 0.25,,<= 0.06,2,> 256,,<= 0.12,> 32,,270,2020-01-28 00:00:00 UTC,37,0.7,19900,8.43718593,5.448979592,Shuttle control,Mon-Nic,0,0,0,0,NA,NA,0,0,0,0,92.92085063,0,0,0,0
1968,BCSF1045,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,22.3,BCSV010,TYPHIMURIUM,<= 1,NA,<= 1,4,NA,4,0.03,FALSE,<= 0.25,2,<= 0.25,,<= 0.06,4,> 256,,<= 0.12,> 32,,270,2020-01-28 00:00:00 UTC,37,0.7,19900,8.43718593,5.448979592,Shuttle control,Mon-Nic,0,0,0,0,NA,NA,0,0,0,0,92.92085063,0,0,0,0
1969,BCSF1046,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,3.2,BCSV009,KENTUCKY,<= 1,NA,<= 1,4,NA,4,<= 0.015,NA,<= 0.25,<= 1,0.5,,<= 0.06,4,<= 16,,<= 0.12,> 32,,899,2020-01-31 00:00:00 UTC,33,0.8,60000,1.02957571,1.02957571,Shuttle control,Mon-Nic,0,0,0,0,NA,NA,0,0,0,0,79.93648885,0,0,0,0
1970,BCSF1046,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,3.2,BCSV009,KENTUCKY,<= 1,NA,<= 1,8,NA,4,<= 0.015,NA,<= 0.25,<= 1,<= 0.25,,<= 0.06,4,<= 16,,<= 0.12,> 32,,899,2020-01-31 00:00:00 UTC,33,0.8,60000,1.02957571,1.02957571,Shuttle control,Mon-Nic,0,0,0,0,NA,NA,0,0,0,0,79.93648885,0,0,0,0
1971,BCSF1046,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,3.2,BCSV009,KENTUCKY,<= 1,NA,<= 1,2,NA,<= 2,<= 0.015,NA,<= 0.25,<= 1,0.5,,<= 0.06,4,<= 16,,<= 0.12,> 32,,899,2020-01-31 00:00:00 UTC,33,0.8,60000,1.02957571,1.02957571,Shuttle control,Mon-Nic,0,0,0,0,NA,NA,0,0,0,0,79.93648885,0,0,0,0
1972,BCSF1046,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,3.2,BCSV009,KENTUCKY,<= 1,NA,<= 1,2,NA,<= 2,<= 0.015,NA,<= 0.25,2,0.5,,<= 0.06,2,<= 16,,<= 0.12,> 32,,899,2020-01-31 00:00:00 UTC,33,0.8,60000,1.02957571,1.02957571,Shuttle control,Mon-Nic,0,0,0,0,NA,NA,0,0,0,0,79.93648885,0,0,0,0
1973,BCSF1047,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,2.2,BCSV009,KENTUCKY,<= 1,NA,<= 1,8,NA,4,<= 0.015,NA,<= 0.25,<= 1,<= 0.25,,<= 0.06,4,<= 16,,<= 0.12,> 32,,270,2020-01-30 00:00:00 UTC,34,0.8,80000,1.305618401,1.305618401,Shuttle control,Mon-Nic,0,0,0,0,NA,NA,0,0,0,0,76.11083583,0,0,0,0
1974,BCSF1047,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,2.2,BCSV009,KENTUCKY,<= 1,NA,<= 1,8,NA,4,<= 0.015,NA,<= 0.25,2,<= 0.25,,<= 0.06,4,<= 16,,<= 0.12,> 32,,270,2020-01-30 00:00:00 UTC,34,0.8,80000,1.305618401,1.305618401,Shuttle control,Mon-Nic,0,0,0,0,NA,NA,0,0,0,0,76.11083583,0,0,0,0
1975,BCSF1047,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,2.2,BCSV009,KENTUCKY,<= 1,NA,2,8,NA,8,0.03,NA,<= 0.25,2,0.5,,<= 0.06,4,<= 16,,<= 0.12,> 32,,270,2020-01-30 00:00:00 UTC,34,0.8,80000,1.305618401,1.305618401,Shuttle control,Mon-Nic,0,0,0,0,NA,NA,0,0,0,0,76.11083583,0,0,0,0
1976,BCSF1047,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,2.2,BCSV009,KENTUCKY,<= 1,NA,<= 1,8,NA,4,<= 0.015,NA,<= 0.25,2,0.5,,<= 0.06,2,<= 16,,<= 0.12,> 32,,270,2020-01-30 00:00:00 UTC,34,0.8,80000,1.305618401,1.305618401,Shuttle control,Mon-Nic,0,0,0,0,NA,NA,0,0,0,0,76.11083583,0,0,0,0
1977,BCSF1048,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,18.5,BCSV017,KENTUCKY,<= 1,NA,<= 1,4,NA,4,<= 0.015,NA,<= 0.25,<= 1,<= 0.25,,<= 0.06,4,<= 16,,<= 0.12,> 32,,270,2020-01-30 00:00:00 UTC,35,0.75,25800,5.550387597,6.643410853,Shuttle control,Sal-Nic,0,0,0,0,NA,NA,0,0,0,240.7207658,0,0,0,0,13.71893896
1978,BCSF1048,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,18.5,BCSV017,KENTUCKY,<= 1,NA,<= 1,4,NA,4,<= 0.015,NA,<= 0.25,2,<= 0.25,,<= 0.06,2,<= 16,,<= 0.12,> 32,,270,2020-01-30 00:00:00 UTC,35,0.75,25800,5.550387597,6.643410853,Shuttle control,Sal-Nic,0,0,0,0,NA,NA,0,0,0,240.7207658,0,0,0,0,13.71893896
1979,BCSF1049,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,2.8,BCSV017,KENTUCKY,<= 1,NA,<= 1,2,NA,4,<= 0.015,NA,<= 0.25,<= 1,<= 0.25,,<= 0.06,2,32,,<= 0.12,> 32,,270,2020-02-07 00:00:00 UTC,38,0.75,4488,3.05258467,0,Shuttle control,NarNic-Mon,0,0,0,0,NA,NA,0,0,0,0,83.48293283,0,0,0,5.719437967
1980,BCSF1049,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,2.8,BCSV017,KENTUCKY,<= 1,NA,<= 1,2,NA,4,<= 0.015,NA,<= 0.25,2,<= 0.25,,<= 0.06,2,<= 16,,<= 0.12,> 32,,270,2020-02-07 00:00:00 UTC,38,0.75,4488,3.05258467,0,Shuttle control,NarNic-Mon,0,0,0,0,NA,NA,0,0,0,0,83.48293283,0,0,0,5.719437967
1981,BCSF1049,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,2.8,BCSV017,KENTUCKY,<= 1,NA,<= 1,4,NA,4,<= 0.015,FALSE,<= 0.25,2,<= 0.25,,<= 0.06,4,32,,<= 0.12,> 32,,270,2020-02-07 00:00:00 UTC,38,0.75,4488,3.05258467,0,Shuttle control,NarNic-Mon,0,0,0,0,NA,NA,0,0,0,0,83.48293283,0,0,0,5.719437967
1982,BCSF1049,2020,QUEBEC,QUEBEC,4,3,1,Domestic/Farmed,2.8,BCSV017,KENTUCKY,<= 1,NA,<= 1,2,NA,4,<= 0.015,NA,<= 0.25,<= 1,0.5,,<= 0.06,2,<= 16,,<= 0.12,> 32,,270,2020-02-07 00:00:00 UTC,38,0.75,4488,3.05258467,0,Shuttle control,NarNic-Mon,0,0,0,0,NA,NA,0,0,0,0,83.48293283,0,0,0,5.719437967
1983,BCSF1050,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,12.8,BCSV002,ENTERITIDIS,<= 1,NA,<= 1,4,NA,8,<= 0.015,FALSE,0.5,2,<= 0.25,,<= 0.06,4,32,,<= 0.12,<= 4,,0,2020-10-20 00:00:00 UTC,36,0.8,14000,6.715686275,6.980392157,Shuttle control,SalNic-Sal,0,0,0,0,0,NA,0,9.661485695,0,0,89.64016284,0,0,0,0
1984,BCSF1050,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,12.8,BCSV002,ENTERITIDIS,<= 1,NA,<= 1,4,NA,8,<= 0.015,NA,<= 0.25,2,<= 0.25,,<= 0.06,2,<= 16,,<= 0.12,<= 4,,0,2020-10-20 00:00:00 UTC,36,0.8,14000,6.715686275,6.980392157,Shuttle control,SalNic-Sal,0,0,0,0,0,NA,0,9.661485695,0,0,89.64016284,0,0,0,0
1985,BCSF1050,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,12.8,BCSV002,KENTUCKY,<= 1,NA,<= 1,4,NA,4,<= 0.015,NA,<= 0.25,<= 1,<= 0.25,,<= 0.06,4,<= 16,,<= 0.12,> 32,,0,2020-10-20 00:00:00 UTC,36,0.8,14000,6.715686275,6.980392157,Shuttle control,SalNic-Sal,0,0,0,0,0,NA,0,9.661485695,0,0,89.64016284,0,0,0,0
1986,BCSF1050,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,12.8,BCSV002,ENTERITIDIS,<= 1,NA,<= 1,4,NA,4,<= 0.015,FALSE,<= 0.25,<= 1,<= 0.25,,<= 0.06,4,<= 16,,<= 0.12,<= 4,,0,2020-10-20 00:00:00 UTC,36,0.8,14000,6.715686275,6.980392157,Shuttle control,SalNic-Sal,0,0,0,0,0,NA,0,9.661485695,0,0,89.64016284,0,0,0,0
1987,BCSF1051,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,12,4,Domestic/Farmed,9.4,BCSV002,ENTERITIDIS,<= 1,NA,<= 1,8,NA,8,<= 0.015,FALSE,<= 0.25,<= 1,<= 0.25,,<= 0.06,4,32,,<= 0.12,<= 4,,168,2020-10-23 00:00:00 UTC,39,0.85,65000,4.369747899,4.358543417,Shuttle control,Clo-Nic,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1988,BCSF1051,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,12,4,Domestic/Farmed,9.4,BCSV002,ENTERITIDIS,<= 1,NA,<= 1,8,NA,8,<= 0.015,FALSE,<= 0.25,<= 1,<= 0.25,,<= 0.06,4,<= 16,,<= 0.12,<= 4,,168,2020-10-23 00:00:00 UTC,39,0.85,65000,4.369747899,4.358543417,Shuttle control,Clo-Nic,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1989,BCSF1051,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,12,4,Domestic/Farmed,9.4,BCSV002,ENTERITIDIS,<= 1,NA,2,8,NA,8,<= 0.015,NA,<= 0.25,2,<= 0.25,,<= 0.06,4,<= 16,,<= 0.12,<= 4,,168,2020-10-23 00:00:00 UTC,39,0.85,65000,4.369747899,4.358543417,Shuttle control,Clo-Nic,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1990,BCSF1051,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,12,4,Domestic/Farmed,9.4,BCSV002,KENTUCKY,<= 1,NA,2,8,NA,8,<= 0.015,FALSE,<= 0.25,2,<= 0.25,,<= 0.06,4,<= 16,,<= 0.12,<= 4,,168,2020-10-23 00:00:00 UTC,39,0.85,65000,4.369747899,4.358543417,Shuttle control,Clo-Nic,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1991,BCSF1052,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,12,4,Domestic/Farmed,11.8,BCSV002,ENTERITIDIS,2,NA,2,8,NA,8,<= 0.015,NA,<= 0.25,2,<= 0.25,,<= 0.06,4,<= 16,,<= 0.12,<= 4,,168,2020-11-06 00:00:00 UTC,32,0.81,150000,6.340909091,6.327272727,Shuttle control,SalNic-Sal,0,0,0,0,NA,NA,0,0,0,0,82.14893296,0,0,0,0
1992,BCSF1052,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,12,4,Domestic/Farmed,11.8,BCSV002,ENTERITIDIS,<= 1,NA,2,8,NA,8,<= 0.015,FALSE,<= 0.25,2,<= 0.25,,<= 0.06,4,32,,<= 0.12,<= 4,,168,2020-11-06 00:00:00 UTC,32,0.81,150000,6.340909091,6.327272727,Shuttle control,SalNic-Sal,0,0,0,0,NA,NA,0,0,0,0,82.14893296,0,0,0,0
1993,BCSF1052,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,12,4,Domestic/Farmed,11.8,BCSV002,KENTUCKY,<= 1,NA,<= 1,4,NA,4,<= 0.015,FALSE,<= 0.25,2,<= 0.25,,<= 0.06,2,<= 16,,<= 0.12,> 32,,168,2020-11-06 00:00:00 UTC,32,0.81,150000,6.340909091,6.327272727,Shuttle control,SalNic-Sal,0,0,0,0,NA,NA,0,0,0,0,82.14893296,0,0,0,0
1994,BCSF1052,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,12,4,Domestic/Farmed,11.8,BCSV002,KENTUCKY,<= 1,NA,<= 1,1,NA,<= 2,<= 0.015,NA,<= 0.25,<= 1,<= 0.25,,<= 0.06,1,<= 16,,<= 0.12,> 32,,168,2020-11-06 00:00:00 UTC,32,0.81,150000,6.340909091,6.327272727,Shuttle control,SalNic-Sal,0,0,0,0,NA,NA,0,0,0,0,82.14893296,0,0,0,0
1995,BCSF1053,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,11.3,BCSV002,KENTUCKY,<= 1,NA,<= 1,4,NA,4,<= 0.015,NA,<= 0.25,<= 1,<= 0.25,,<= 0.06,4,<= 16,,<= 0.12,> 32,,168,2020-10-02 00:00:00 UTC,39,0.87,170000,3.211881768,3.211881768,Not applicable,ABF-unknown program,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1996,BCSF1053,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,11.3,BCSV002,KENTUCKY,<= 1,NA,<= 1,4,NA,4,<= 0.015,NA,<= 0.25,<= 1,<= 0.25,,<= 0.06,2,<= 16,,<= 0.12,> 32,,168,2020-10-02 00:00:00 UTC,39,0.87,170000,3.211881768,3.211881768,Not applicable,ABF-unknown program,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1997,BCSF1053,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,11.3,BCSV002,KENTUCKY,<= 1,NA,<= 1,4,NA,4,<= 0.015,FALSE,<= 0.25,2,<= 0.25,,<= 0.06,2,<= 16,,<= 0.12,> 32,,168,2020-10-02 00:00:00 UTC,39,0.87,170000,3.211881768,3.211881768,Not applicable,ABF-unknown program,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1998,BCSF1053,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,11.3,BCSV002,KENTUCKY,<= 1,NA,<= 1,4,NA,8,<= 0.015,NA,<= 0.25,<= 1,<= 0.25,,<= 0.06,2,<= 16,,<= 0.12,> 32,,168,2020-10-02 00:00:00 UTC,39,0.87,170000,3.211881768,3.211881768,Not applicable,ABF-unknown program,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0
1999,BCSF1054,2020,BRITISH COLUMBIA,BRITISH COLUMBIA,1,11,4,Domestic/Farmed,15.6,BCSV002,KENTUCKY,<= 1,NA,<= 1,4,NA,4,<= 0.015,FALSE,<= 0.25,2,<= 0.25,,<= 0.06,2,<= 16,,<= 0.12,> 32,,168,2020-10-08 00:00:00 UTC,30,0.68,125000,4.654731458,4.654731458,Not applicable,Conventional-unknownprogram,0,0,0,0,NA,NA,0,0,0,0,88.59675431,0,0,0,0
